"accepted_id","accepted_name","synonym"
68443288,"Ocnerodes prosternalis","Ocnerodes prosternalis pazae"
68443288,"Ocnerodes prosternalis","Ocnerodes prosternalis"
68443982,"Odontura glabricauda","Barbitistes glabricauda"
68443982,"Odontura glabricauda","Odontura glabricauda"
68444291,"Oecanthus pellucens","Gryllus pellucens"
68444291,"Oecanthus pellucens","Oecanthus pellucens"
68444548,"Onconotus laxmanni","Gryllus laxmanni"
68444548,"Onconotus laxmanni","Onconotus laxmanni"
68444760,"Orchamus gracilis","Pamphagus gracilis"
68444760,"Orchamus gracilis","Orchamus gracilis"
68444850,"Orchamus raulinii","Acinipe raulinii"
68444850,"Orchamus raulinii","Orchamus raulinii"
68444922,"Orchamus yersini","Pamphagus yersini"
68444922,"Orchamus yersini","Orchamus yersini"
68446184,"Pachytrachis frater","Pachytrachelus frater"
68446184,"Pachytrachis frater","Pachytrachis frater"
68446261,"Pachytrachis gracilis","Thamnotrizon gracilis"
68446261,"Pachytrachis gracilis","Pachytrachis gracilis"
68446326,"Pachytrachis striolatus","Pachytrachelus striolatus"
68446326,"Pachytrachis striolatus","Pachytrachis striolatus"
68446520,"Paramogoplistes novaki","Mogoplistes novaki"
68446520,"Paramogoplistes novaki","Paramogoplistes novaki"
68446564,"Paranocaracris bulgaricus","Paranocaracris bulgaricus"
68446726,"Parapholidoptera castaneoviridis","Thamnotrizon castaneoviridis"
68446726,"Parapholidoptera castaneoviridis","Parapholidoptera castaneoviridis"
68446795,"Parapholidoptera signata","Thamnotrizon signatus"
68446795,"Parapholidoptera signata","Parapholidoptera signata"
68446850,"Parasteropleurus balearicus","Ephippigera balearica"
68446850,"Parasteropleurus balearicus","Parasteropleurus balearicus"
68446871,"Parasteropleurus martorellii","Ephippiger martorellii"
68446871,"Parasteropleurus martorellii","Parasteropleurus martorellii"
68446900,"Parasteropleurus perezii","Ephippiger perezii"
68446900,"Parasteropleurus perezii","Parasteropleurus perezii"
68449531,"Paratettix meridionalis","Tetrix meridionalis"
68449531,"Paratettix meridionalis","Paratettix meridionalis"
68450071,"Parnassiana chelmos","Platycleis chelmos"
68450071,"Parnassiana chelmos","Parnassiana chelmos"
68450152,"Parnassiana coracis","Metrioptera coracis"
68450152,"Parnassiana coracis","Parnassiana coracis"
68450165,"Parnassiana dirphys","Platycleis dirphys"
68450165,"Parnassiana dirphys","Parnassiana dirphys"
68450223,"Parnassiana fusca","Platycleis fusca"
68450223,"Parnassiana fusca","Parnassiana fusca"
68450251,"Parnassiana nigromarginata","Platycleis nigromarginata"
68450251,"Parnassiana nigromarginata","Parnassiana nigromarginata"
68450303,"Parnassiana parnassica","Metrioptera parnassica"
68450303,"Parnassiana parnassica","Parnassiana parnassica"
68450318,"Parnassiana tenuis","Platycleis tenuis"
68450318,"Parnassiana tenuis","Parnassiana tenuis"
68450364,"Parnassiana tymphiensis","Platycleis tymphiensis"
68450364,"Parnassiana tymphiensis","Parnassiana tymphiensis"
68451103,"Petaloptila aliena","Gryllomorphus alienus"
68451103,"Petaloptila aliena","Petaloptila aliena"
68451133,"Petaloptila bolivari","Gryllomorphus bolivari"
68451133,"Petaloptila bolivari","Petaloptila bolivari"
68451243,"Phaneroptera falcata","Phaneroptera fragilis"
68451243,"Phaneroptera falcata","Phaneroptera falcata"
68451285,"Phaneroptera nana","Phaneroptera quadripunctata"
68451285,"Phaneroptera nana","Phaneroptera nana"
68451576,"Pholidoptera fallax","Thamnotrizon fallax"
68451576,"Pholidoptera fallax","Pholidoptera fallax"
68451595,"Pholidoptera femorata","Pterolepis femorata"
68451595,"Pholidoptera femorata","Pholidoptera femorata"
68451642,"Pholidoptera griseoaptera","Locusta griseoaptera"
68451642,"Pholidoptera griseoaptera","Pholidoptera griseoaptera"
68451920,"Pholidoptera pustulipes","Pterolepis pustulipes"
68451920,"Pholidoptera pustulipes","Pholidoptera pustulipes"
68451982,"Platycleis albopunctata","Tettigonia albopunctatus"
68451982,"Platycleis albopunctata","Platycleis albopunctata"
68452803,"Platycleis falx","Locusta falx"
68452803,"Platycleis falx","Platycleis falx"
68452838,"Platycleis intermedia","Decticus intermedius"
68452838,"Platycleis intermedia","Platycleis intermedia"
68453544,"Platystolus martinezii","Ephippigera martinezii"
68453544,"Platystolus martinezii","Platystolus martinezii"
68453553,"Platystolus surcularius","Ephippiger surcularius"
68453553,"Platystolus surcularius","Platystolus surcularius"
68454861,"Poecilimon brunneri","Odontura brunneri"
68454861,"Poecilimon brunneri","Poecilimon brunneri"
68455238,"Poecilimon heinrichi","Eupoecilimon heinrichi"
68455238,"Poecilimon heinrichi","Poecilimon heinrichi"
68455994,"Poecilimon laevissimus","Odontura laevissima"
68455994,"Poecilimon laevissimus","Poecilimon laevissimus"
68458496,"Poecilimon ornatus","Ephippigera ornata"
68458496,"Poecilimon ornatus","Poecilimon ornatus"
68458945,"Poecilimon pliginskii","Poecilemon boldyrevi"
68458945,"Poecilimon pliginskii","Poecilimon boldyrevi"
68458945,"Poecilimon pliginskii","Poecilimon pliginskii"
68459063,"Poecilimon schmidtii","Barbitistes schmidtii"
68459063,"Poecilimon schmidtii","Poecilimon schmidtii"
68459191,"Poecilimon sureyanus","Poecilimon anatolicus"
68459191,"Poecilimon sureyanus","Poecilimon rufonitens"
68459191,"Poecilimon sureyanus","Poecilimon sureyanus"
68459410,"Poecilimon thoracicus","Barbitistes thoracicus"
68459410,"Poecilimon thoracicus","Poecilimon thoracicus"
68459646,"Polysarcus denticauda","Barbitistes denticauda"
68459646,"Polysarcus denticauda","Polysarcus denticauda"
68459697,"Praephippigera pachygaster","Ephippigera pachygaster"
68459697,"Praephippigera pachygaster","Praephippigera pachygaster"
68459778,"Prionotropis appula","Podisma appulum"
68459778,"Prionotropis appula","Prionotropis appula"
68459864,"Prionotropis flexuosa","Eremobia flexuosa"
68459864,"Prionotropis flexuosa","Prionotropis flexuosa"
68460190,"Pseudomogoplistes squamiger","Gryllus squamiger"
68460190,"Pseudomogoplistes squamiger","Pseudomogoplistes squamiger"
68462331,"Psorodonotus fieberi","Pterolepis fieberi"
68462331,"Psorodonotus fieberi","Psorodonotus fieberi"
68462447,"Psorodonotus illyricus","Psorodonotus illyricus"
68462466,"Psorodonotus macedonicus","Psorodonotus macedonicus"
68462851,"Pterolepis grallata","Scirtobaenus grallatus"
68462851,"Pterolepis grallata","Pterolepis grallata"
68462914,"Pterolepis lusitanica","Scirtobaenus lusitanicus"
68462914,"Pterolepis lusitanica","Pterolepis lusitanica"
68463301,"Pteronemobius heydenii","Gryllus heydenii"
68463301,"Pteronemobius heydenii","Pteronemobius heydenii"
68463350,"Pteronemobius lineolatus","Gryllus lineolatus"
68463350,"Pteronemobius lineolatus","Pteronemobius lineolatus"
68464919,"Pycnogaster cucullatus","Barbitistes cucullatus"
68464919,"Pycnogaster cucullatus","Pycnogaster cucullata"
68464919,"Pycnogaster cucullatus","Pycnogaster cucullatus"
68465022,"Pycnogaster inermis","Bradyporus inermis"
68465022,"Pycnogaster inermis","Pycnogaster inermis"
68465188,"Pyrgomorpha conica","Acrydium conicum"
68465188,"Pyrgomorpha conica","Pyrgomorpha conica"
68468365,"Roeseliana ambitiosa","Metrioptera ambitiosa"
68468365,"Roeseliana ambitiosa","Roeseliana ambitiosa"
68468373,"Roeseliana azami","Platycleis azami"
68468373,"Roeseliana azami","Roeseliana azami"
68468409,"Roeseliana fedtschenkoi","Decticus fedtschenkoi"
68468409,"Roeseliana fedtschenkoi","Roeseliana fedtschenkoi"
68468465,"Roeseliana roeselii","Locusta roeselii"
68468465,"Roeseliana roeselii","Roeseliana roeselii"
68468487,"Ruspolia nitidula","Gryllus nitidulus"
68468487,"Ruspolia nitidula","Ruspolia nitidula"
68468511,"Sabaterpia hispanica","Ephippigera hispanica"
68468511,"Sabaterpia hispanica","Sabaterpia hispanica"
68468537,"Sabaterpia paulinoi","Ephippiger paulinoi"
68468537,"Sabaterpia paulinoi","Sabaterpia paulinoi"
68468583,"Sabaterpia taeniata","Ephippigera taeniata"
68468583,"Sabaterpia taeniata","Sabaterpia taeniata"
68468959,"Sciobia caliendra","Platyblemma caliendrum"
68468959,"Sciobia caliendra","Sciobia caliendra"
68468969,"Sciobia lusitanica","Platyblemmus lusitanicus"
68468969,"Sciobia lusitanica","Sciobia lusitanica"
68468982,"Sepiana sepium","Decticus sepium"
68468982,"Sepiana sepium","Sepiana sepium"
68469012,"Sphingonotus lusitanicus","Leptopternis candidus lusitanicus"
68469012,"Sphingonotus lusitanicus","Sphingonotus lusitanicus"
68469023,"Sporadiana sporadarum","Platycleis sporadarum"
68469023,"Sporadiana sporadarum","Sporadiana sporadarum"
68469061,"Stenonemobius bicolor","Nemobius bicolor"
68469061,"Stenonemobius bicolor","Stenonemobius bicolor"
68469071,"Stenonemobius gracilis","Nemobius gracilis"
68469071,"Stenonemobius gracilis","Stenonemobius gracilis"
68469098,"Steropleurus andalusius","Ephippiger andalusius"
68469098,"Steropleurus andalusius","Ephippiger scabricollis"
68469098,"Steropleurus andalusius","Steropleurus andalusius"
68469124,"Steropleurus brunnerii","Ephippiger brunnerii"
68469124,"Steropleurus brunnerii","Steropleurus brunnerii"
68469138,"Steropleurus castellanus","Ephippiger castellanus"
68469138,"Steropleurus castellanus","Steropleurus castellanus"
68469161,"Steropleurus flavovittatus","Ephippiger flavovittatus"
68469161,"Steropleurus flavovittatus","Steropleurus flavovittatus"
68469176,"Steropleurus obsoletus","Ephippigera obsoleta"
68469176,"Steropleurus obsoletus","Steropleurus obsoletus"
68469184,"Steropleurus pseudolus","Ephippiger pseudolus"
68469184,"Steropleurus pseudolus","Steropleurus pseudolus"
68469192,"Steropleurus recticarinatus","Uromenus recticarinatus"
68469192,"Steropleurus recticarinatus","Steropleurus recticarinatus"
68469206,"Svercus palmetorum","Gryllus palmetorum"
68469206,"Svercus palmetorum","Svercus palmetorum"
68469221,"Synephippius obvius","Platystolus obvius"
68469221,"Synephippius obvius","Synephippius obvius"
68469236,"Tartarogryllus tartarus","Gryllus tartarus"
68469236,"Tartarogryllus tartarus","Tartarogryllus tartarus"
68469288,"Tessellana carinata","Metrioptera carinata"
68469288,"Tessellana carinata","Tessellana carinata"
68469308,"Tessellana orina","Platycleis orina"
68469308,"Tessellana orina","Tessellana orina"
68469317,"Tessellana tessellata","Locusta tessellata"
68469317,"Tessellana tessellata","Tessellana tessellata"
68469332,"Tessellana veyseli","Platycleis veyseli"
68469332,"Tessellana veyseli","Tessellana veyseli"
68469349,"Tetrix bipunctata","Gryllus bipunctatus"
68469349,"Tetrix bipunctata","Tetrix bipunctata"
68469367,"Tetrix ceperoi","Tettix ceperoi"
68469367,"Tetrix ceperoi","Tetrix ceperoi"
68469378,"Tetrix fuliginosa","Acrydium fuliginosa"
68469378,"Tetrix fuliginosa","Tetrix fuliginosa"
68469394,"Tetrix subulata","Gryllus subulatus"
68469394,"Tetrix subulata","Tetrix subulata"
68469416,"Tetrix tenuicornis","Tettix tenuicornis"
68469416,"Tetrix tenuicornis","Tetrix tenuicornis"
68469431,"Tetrix tuerki","Tettix tuerki"
68469431,"Tetrix tuerki","Tetrix tuerki"
68469441,"Tetrix undulata","Acrydium undulatum"
68469441,"Tetrix undulata","Tetrix undulata"
68484522,"Tettigonia cantans","Gryllus cantans"
68484522,"Tettigonia cantans","Tettigonia cantans"
68485021,"Tettigonia caudata","Locusta caudata"
68485021,"Tettigonia caudata","Tettigonia caudata"
68485030,"Tettigonia hispanica","Locusta hispanica"
68485030,"Tettigonia hispanica","Tettigonia hispanica"
68485046,"Tettigonia viridissima","Gryllus viridissimus"
68485046,"Tettigonia viridissima","Tettigonia viridissima"
68485071,"Thyreonotus bidens","Rhacocleis bidens"
68485071,"Thyreonotus bidens","Thyreonotus bidens"
68485512,"Troglophilus cavicola","Locusta cavicola"
68485512,"Troglophilus cavicola","Troglophilus cavicola"
68485583,"Troglophilus spinulosus","Troglophilus petrochilosi"
68485583,"Troglophilus spinulosus","Troglophilus roeweri"
68485583,"Troglophilus spinulosus","Troglophilus spinulosus"
68485646,"Turanogryllus lateralis","Gryllus lateralis"
68485646,"Turanogryllus lateralis","Turanogryllus lateralis"
68485724,"Tylopsis lilifolia","Locusta lilifolia"
68485724,"Tylopsis lilifolia","Tylopsis lilifolia"
68485769,"Uromenus agarenus","Ephippigera agarena"
68485769,"Uromenus agarenus","Uromenus agarenus"
68486027,"Uromenus dyrrhachiacus","Steropleurus dyrrhachiacus"
68486027,"Uromenus dyrrhachiacus","Uromenus dyrrhachiacus"
68486103,"Uromenus elegans","Ephippiger elegans"
68486103,"Uromenus elegans","Uromenus elegans"
68486111,"Uromenus maroccanus","Ephippigera maroccanus"
68486111,"Uromenus maroccanus","Uromenus maroccanus"
68486168,"Uromenus rugosicollis","Barbitistes autumnalis"
68486168,"Uromenus rugosicollis","Ephippigera vespertina"
68486168,"Uromenus rugosicollis","Ephippiger durieuii"
68486168,"Uromenus rugosicollis","Ephippiger rugosicollis"
68486168,"Uromenus rugosicollis","Uromenus rugosicollis"
68486352,"Vichetia oblongicollis","Platycleis oblongicollis"
68486352,"Vichetia oblongicollis","Vichetia oblongicollis"
68486396,"Xya variegata","Tridactylus variegatus"
68486396,"Xya variegata","Xya variegata"
68486449,"Yersinella raymondii","Pterolepis raymondii"
68486449,"Yersinella raymondii","Yersinella raymondii"
68486496,"Zeuneriana abbreviata","Decticus abbreviata"
68486496,"Zeuneriana abbreviata","Zeuneriana abbreviata"
68486506,"Zeuneriana amplipennis","Platycleis amplipennis"
68486506,"Zeuneriana amplipennis","Zeuneriana amplipennis"
68486527,"Zeuneriana burriana","Metrioptera burriana"
68486527,"Zeuneriana burriana","Zeuneriana burriana"
69638225,"Chorthippus saulcyi","Stenobothrus saulcyi"
69638225,"Chorthippus saulcyi","Chorthippus saulcyi"
69667624,"Corsteropleurus chopardi","Corsteropleurus chopardi"
69667624,"Corsteropleurus chopardi","Uromenus chopardi"
69667851,"Lucasinova nigromarginata","Ephippigera dorsalis"
69667851,"Lucasinova nigromarginata","Ephippigera nigromarginata Lucas, 1849"
69667851,"Lucasinova nigromarginata","Lucasinova nigromarginata"
69668080,"Sorapagus catalaunicus","Ephippigera catalaunica"
69668080,"Sorapagus catalaunicus","Steropleurus ceretanus"
69668080,"Sorapagus catalaunicus","Sorapagus catalaunicus"
69668445,"Ovaliptila buresi","Discoptila brevis"
69668445,"Ovaliptila buresi","Discoptila buresi"
69668445,"Ovaliptila buresi","Discoptila bureši"
69668445,"Ovaliptila buresi","Ovaliptila buresi"
69668544,"Ovaliptila kinzelbachi","Discoptila kinzelbachi"
69668544,"Ovaliptila kinzelbachi","Ovaliptila kinzelbachi"
69668585,"Ovaliptila krueperi","Gryllomorpha krueperi"
69668585,"Ovaliptila krueperi","Gryllomorpha krüperi"
69668585,"Ovaliptila krueperi","Ovaliptila krueperi"
69668679,"Ovaliptila lindbergi","Discoptila lindbergi"
69668679,"Ovaliptila lindbergi","Ovaliptila lindbergi"
69668788,"Ovaliptila nana","Discoptila lindbergi"
69668788,"Ovaliptila nana","Ovaliptila nana"
69668847,"Ovaliptila newmanae","Discoptila newmanae"
69668847,"Ovaliptila newmanae","Ovaliptila newmanae"
69669391,"Ovaliptila wettsteini","Gryllomorpha wettsteini"
69669391,"Ovaliptila wettsteini","Ovaliptila wettsteini"
69673708,"Pyrgomorphula serbica","Pyrgomorpha serbica"
69673708,"Pyrgomorphula serbica","Pyrgomorphula serbica"
69673959,"Tachycines asynamorus","Diestrammena asynamora"
69673959,"Tachycines asynamorus","Tachycines meditationis"
69673959,"Tachycines asynamorus","Tachycines minor"
69673959,"Tachycines asynamorus","Tachycines asynamorus"
69674446,"Tetrix depressa","Tetrix acuminata"
69674446,"Tetrix depressa","Tetrix charpentieri"
69674446,"Tetrix depressa","Tetrix depressa"
69674446,"Tetrix depressa","Tetrix elevata"
69674446,"Tetrix depressa","Tettix rudis"
69676307,"Tetrix nodulosa","Tettix nobrei"
69676307,"Tetrix nodulosa","Tettix nodulosa"
69676307,"Tetrix nodulosa","Tetrix nodulosa"
70402359,"Rhodotus palmatus","Agaricus palmatus"
70402359,"Rhodotus palmatus","Rhodotus palmatus"
70612537,"Vichetia knipperi","Bicolorana knipperi"
70612537,"Vichetia knipperi","Vichetia knipperi"
71722162,"Helictochloa lusitanica","Avenula lusitanica"
71722162,"Helictochloa lusitanica","Avenula pratensis"
71722162,"Helictochloa lusitanica","Helictotrichon lusitanicum"
71722162,"Helictochloa lusitanica","Helictochloa lusitanica"
71942692,"Lampadena atlantica","Lampadena urophaos"
71942692,"Lampadena atlantica","Lampadena atlantica"
72326915,"Orculella bulgarica","Orcula bulgarica"
72326915,"Orculella bulgarica","Orculella bulgarica"
72494886,"Omocestus africanus","Omocestus africanus"
72783362,"Marsilea hirsuta","Marsilea azorica"
72783362,"Marsilea hirsuta","Marsilea hirsuta"
73094040,"Erica arborea","Arsace arborea"
73094040,"Erica arborea","Erica arborea"
73094135,"Cytisus proliferus","Chamaecytisus proliferus"
73094135,"Cytisus proliferus","Cytisus proliferus"
73691742,"Pteridium aquilinum","Cincinalis aquilina"
73691742,"Pteridium aquilinum","Eupteris aquilina"
73691742,"Pteridium aquilinum","Polypodium austriacum"
73691742,"Pteridium aquilinum","Pteridium aquilinum"
73691742,"Pteridium aquilinum","Pteridium herediae"
73691742,"Pteridium aquilinum","Pteridium tauricum"
73691742,"Pteridium aquilinum","Pteris aquilina"
73691742,"Pteridium aquilinum","Pteris brevipes"
73691742,"Pteridium aquilinum","Pteris herediae"
75768855,"Tudorella melitensis","Tudorella melitense"
75768855,"Tudorella melitensis","Tudorella melitensis"
75771813,"Tudorella panormitana","Cyclostoma panormitana"
75771813,"Tudorella panormitana","Tudorella panormitana"
75779883,"Albinaria byzantina","Clausilia byzantina"
75779883,"Albinaria byzantina","Cretica cretensis"
75779883,"Albinaria byzantina","Albinaria byzantina"
75780934,"Carinigera albicosta","Clausilia albicosta"
75780934,"Carinigera albicosta","Sericata albicosta"
75780934,"Carinigera albicosta","Carinigera albicosta"
75881148,"Alinda atanasovi","Laciniaria atanasovi"
75881148,"Alinda atanasovi","Alinda atanasovi"
75882194,"Alinda biplicata","Balea biplicata"
75882194,"Alinda biplicata","Alinda biplicata"
75882985,"Alinda pancici","Balea pancici"
75882985,"Alinda pancici","Alinda pancici"
75883552,"Alinda vratzatica","Balea vratzatica"
75883552,"Alinda vratzatica","Alinda vratzatica"
75883875,"Alinda wagneri","Balea wagneri"
75883875,"Alinda wagneri","Alinda wagneri"
75885387,"Alinda serbica","Balea serbica"
75885387,"Alinda serbica","Alinda serbica"
75885807,"Alinda stabilis","Balea stabilis"
75885807,"Alinda stabilis","Alinda stabilis"
75887757,"Alinda fallax","Balea fallax"
75887757,"Alinda fallax","Alinda fallax"
75888092,"Alinda jugularis","Balea jugularis"
75888092,"Alinda jugularis","Alinda jugularis"
75888486,"Alinda viridana","Balea viridana"
75888486,"Alinda viridana","Clausilia viridana"
75888486,"Alinda viridana","Alinda viridana"
75955577,"Helix pronuba","Helix grothei"
75955577,"Helix pronuba","Helix rueppelli"
75955577,"Helix pronuba","Helix thiesseana"
75955577,"Helix pronuba","Helix pronuba"
76023221,"Cochlodina inaequalis","Clausilia inaequalis"
76023221,"Cochlodina inaequalis","Cochlodina inaequalis"
76023758,"Dilataria bosnica","Clausilia bosnica"
76023758,"Dilataria bosnica","Dilataria bosnica"
76023773,"Dilataria pirostoma","Clausilia pirostoma"
76023773,"Dilataria pirostoma","Dilataria pirostoma"
76025078,"Gyralina lunikense","Gyralina lunikensis"
76025078,"Gyralina lunikense","Gyralina lunikense"
76027265,"Laciniaria exalta","Laciniaria pseudostabilis"
76027265,"Laciniaria exalta","Laciniaria exalta"
76107925,"Montenegrina skipetarica","Clausilia skipetarica"
76107925,"Montenegrina skipetarica","Montenegrina skipetarica"
76117539,"Helix straminea","Helix straminiformis"
76117539,"Helix straminea","Helix yleobia"
76117539,"Helix straminea","Helix straminea"
76129018,"Retinella hierroensis","Retinella hierroensis"
76137325,"Vitrea erjaveci","Helicella erjaveci"
76137325,"Vitrea erjaveci","Vitrea densigirata"
76137325,"Vitrea erjaveci","Vitrea erjaveci"
77970289,"Bombina variegata","Bombina pachypus"
77970289,"Bombina variegata","Bombinator pachypus"
77970289,"Bombina variegata","Rana variegata"
77970289,"Bombina variegata","Bombina variegata"
78582509,"Abietinella abietina","Hypnum abietinum"
78582509,"Abietinella abietina","Abietinella abietina"
78582535,"Acanthocoleus aberrans","Lejeunea aberrans"
78582535,"Acanthocoleus aberrans","Acanthocoleus aberrans"
78582565,"Achrophyllum dentatum","Hookeria dentata"
78582565,"Achrophyllum dentatum","Achrophyllum dentatum"
78582601,"Acrobolbus azoricus","Tylimanthus azoricus"
78582601,"Acrobolbus azoricus","Acrobolbus azoricus"
78591115,"Acrobolbus madeirensis","Tylimanthus madeirensis"
78591115,"Acrobolbus madeirensis","Acrobolbus madeirensis"
78591552,"Adelanthus lindenbergianus","Adelanthus dugortiensis"
78591552,"Adelanthus lindenbergianus","Jungermannia lindenbergiana"
78591552,"Adelanthus lindenbergianus","Adelanthus lindenbergianus"
78591809,"Alophosia azorica","Lyellia azorica"
78591809,"Alophosia azorica","Alophosia azorica"
78592363,"Amblyodon dealbatus","Meesia dealbata"
78592363,"Amblyodon dealbatus","Amblyodon dealbatus"
78592626,"Amphidium lapponicum","Anictangium lapponicum"
78592626,"Amphidium lapponicum","Amphidium lapponicum"
78593045,"Amphidium mougeotii","Zygodon mougeotii"
78593045,"Amphidium mougeotii","Amphidium mougeotii"
78604176,"Eremonotus myriocarpus","Jungermannia myriocarpa"
78604176,"Eremonotus myriocarpus","Eremonotus myriocarpus"
78605675,"Jungermannia atrovirens","Jungermannia tristis"
78605675,"Jungermannia atrovirens","Jungermannia atrovirens"
78607875,"Jungermannia exsertifolia","Jungermannia eucordifolia Schljakov"
78607875,"Jungermannia exsertifolia","Jungermannia exsertifolia Steph. subsp. cordifolia (Dumort.) Vána"
78607875,"Jungermannia exsertifolia","Jungermannia exsertifolia"
78661853,"Jungermannia polaris","Jungermannia pumils With ssp. polaris (Lindb.) Damsh."
78661853,"Jungermannia polaris","Jungermannia polaris"
78661997,"Mesoptychia badensis","Jungermannia badensis"
78661997,"Mesoptychia badensis","Leiocolea badensis"
78661997,"Mesoptychia badensis","Lophozia badensis"
78661997,"Mesoptychia badensis","Mesoptychia badensis"
78662008,"Mesoptychia bantriensis","Jungermannia bantriensis"
78662008,"Mesoptychia bantriensis","Leiocolea bantriensis"
78662008,"Mesoptychia bantriensis","Lophozia bantriensis"
78662008,"Mesoptychia bantriensis","Mesoptychia bantriensis"
78662021,"Mesoptychia collaris","Jungermannia collaris"
78662021,"Mesoptychia collaris","Leiocolea alpestris"
78662021,"Mesoptychia collaris","Lophozia collaris"
78662021,"Mesoptychia collaris","Mesoptychia collaris"
78662054,"Mesoptychia fitzgeraldiae","Leiocolea fitzgeraldiae"
78662054,"Mesoptychia fitzgeraldiae","Mesoptychia fitzgeraldiae"
78662089,"Mesoptychia gillmanii","Jungermannia gillmanii"
78662089,"Mesoptychia gillmanii","Leiocolea gillmanii"
78662089,"Mesoptychia gillmanii","Lophozia gillmanii"
78662089,"Mesoptychia gillmanii","Mesoptychia gillmanii"
78662132,"Mesoptychia heterocolpos","Jungermannia heterocolpos"
78662132,"Mesoptychia heterocolpos","Leiocolea heterocolpos"
78662132,"Mesoptychia heterocolpos","Lophozia heterocolpos"
78662132,"Mesoptychia heterocolpos","Mesoptychia heterocolpos"
78662144,"Mesoptychia rutheana","Jungermannia rutheana"
78662144,"Mesoptychia rutheana","Leiocolea rutheana"
78662144,"Mesoptychia rutheana","Lophozia rutheana"
78662144,"Mesoptychia rutheana","Mesoptychia rutheana"
78662157,"Mesoptychia sahlbergii","Jungermannia sahlbergii"
78662157,"Mesoptychia sahlbergii","Mesoptychia sahlbergii"
78662169,"Mesoptychia turbinata","Jungermannia turbinata"
78662169,"Mesoptychia turbinata","Leiocolea turbinata"
78662169,"Mesoptychia turbinata","Lophozia turbinata"
78662169,"Mesoptychia turbinata","Mesoptychia turbinata"
78672292,"Huperzia dentata","Lycopodium dentatum"
78672292,"Huperzia dentata","Urostachys dentatus"
78672292,"Huperzia dentata","Huperzia dentata"
78672476,"Huperzia suberecta","Lycopodium selago"
78672476,"Huperzia suberecta","Lycopodium suberectum"
78672476,"Huperzia suberecta","Urostachys suberectus"
78672476,"Huperzia suberecta","Huperzia suberecta"
78673780,"Selaginella selaginoides","Lycopodina spinulosa"
78673780,"Selaginella selaginoides","Lycopodium selaginoides"
78673780,"Selaginella selaginoides","Selaginella ciliata"
78673780,"Selaginella selaginoides","Selaginella spinulosa"
78673780,"Selaginella selaginoides","Selaginella selaginoides"
78673939,"Adiantum reniforme","Adiantum asarifolium"
78673939,"Adiantum reniforme","Adiantum reniforme"
78674300,"Arachniodes webbiana","Aspidium frondosum"
78674300,"Arachniodes webbiana","Aspidium webbianum"
78674300,"Arachniodes webbiana","Dryopteris webbiana"
78674300,"Arachniodes webbiana","Polystichum frondosum"
78674300,"Arachniodes webbiana","Polystichum webbianum"
78674300,"Arachniodes webbiana","Arachniodes webbiana"
78674905,"Cosentinia vellea","Acrostichum catanense"
78674905,"Cosentinia vellea","Acrostichum denticulatum"
78674905,"Cosentinia vellea","Acrostichum lanuginosum"
78674905,"Cosentinia vellea","Acrostichum velleum"
78674905,"Cosentinia vellea","Cheilanthes catanensis"
78674905,"Cosentinia vellea","Cheilanthes vellea"
78674905,"Cosentinia vellea","Cosentinia catanensis"
78674905,"Cosentinia vellea","Cosentinia vellea"
78674905,"Cosentinia vellea","Gymnogramma vellea"
78674905,"Cosentinia vellea","Notholaena lanuginosa"
78674905,"Cosentinia vellea","Notholaena vellea"
78675486,"Cystopteris montana","Cystopteris allionii"
78675486,"Cystopteris montana","Cystopteris myrrhidifolia"
78675486,"Cystopteris montana","Polypodium montanum"
78675486,"Cystopteris montana","Rhizomatopteris montana"
78675486,"Cystopteris montana","Cystopteris montana"
78675684,"Cystopteris sudetica","Cystopteris leucosoria"
78675684,"Cystopteris sudetica","Rhizomatopteris sudetica"
78675684,"Cystopteris sudetica","Cystopteris sudetica"
78676283,"Diplazium caudatum","Allantodia tenera"
78676283,"Diplazium caudatum","Asplenium umbrosum"
78676283,"Diplazium caudatum","Athyrium tenerum"
78676283,"Diplazium caudatum","Athyrium umbrosum"
78676283,"Diplazium caudatum","Diplazium umbrosum"
78676283,"Diplazium caudatum","Polypodium umbrosum"
78676283,"Diplazium caudatum","Tectaria caudata"
78676283,"Diplazium caudatum","Diplazium caudatum"
78679015,"Gymnocarpium jessoense","Dryopteris jessoensis"
78679015,"Gymnocarpium jessoense","Dryopteris pulchella"
78679015,"Gymnocarpium jessoense","Gymnocarpium continentale"
78679015,"Gymnocarpium jessoense","Gymnocarpium jessoense"
78679015,"Gymnocarpium jessoense","Gymnocarpium tenuipes"
78679120,"Gymnocarpium robertianum","Aspidium calcareum"
78679120,"Gymnocarpium robertianum","Currania robertiana"
78679120,"Gymnocarpium robertianum","Dryopteris disjuncta"
78679120,"Gymnocarpium robertianum","Dryopteris obtusifolia"
78679120,"Gymnocarpium robertianum","Dryopteris robertiana"
78679120,"Gymnocarpium robertianum","Gymnocarpium altaicum"
78679120,"Gymnocarpium robertianum","Lastrea robertiana"
78679120,"Gymnocarpium robertianum","Nephrodium robertianum"
78679120,"Gymnocarpium robertianum","Phegopteris robertiana"
78679120,"Gymnocarpium robertianum","Polypodium robertianum"
78679120,"Gymnocarpium robertianum","Thelypteris robertiana"
78679120,"Gymnocarpium robertianum","Gymnocarpium robertianum"
78679979,"Phegopteris connectilis","Dryopteris phegopteris"
